match_id,minute,type,player,team,venue
2026-08-22-dorking-wanderers-v-maidstone-united,25,goal,George Nikaj,Dorking Wanderers,Meadowbank Stadium
2026-08-22-dorking-wanderers-v-maidstone-united,37,goal,Riley Court,Maidstone United,Meadowbank Stadium
2026-08-22-dorking-wanderers-v-maidstone-united,53,goal,Ken Charles,Maidstone United,Meadowbank Stadium
2026-08-22-dorking-wanderers-v-maidstone-united,76,goal,Riley Court,Maidstone United,Meadowbank Stadium
2026-08-22-dorking-wanderers-v-maidstone-united,86,goal,Josh Barrett,Dorking Wanderers,Meadowbank Stadium
2026-08-22-dundee-united-v-dundee-fc,43,goal,Drey Wright,Dundee FC,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,45,yellow,Ryan Finnigan,Dundee FC,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,54,yellow,Daniel Bennie,Dundee United,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,57,goal,Owen Bevan,Dundee FC,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,59,yellow,Abdoulaye Yoro,Dundee United,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,78,yellow,Owen Bevan,Dundee FC,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,86,yellow,Vicko Sevelj,Dundee United,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,88,yellow,Dylan Tait,Dundee United,CalForth Construction Arena at Tannadice Park
2026-08-22-dundee-united-v-dundee-fc,88,yellow,Ethan Hamilton,Dundee FC,CalForth Construction Arena at Tannadice Park
2026-08-22-eastleigh-v-scunthorpe-united,15,yellow,Branden Horton,Scunthorpe United,Silverlake Stadium
2026-08-22-eastleigh-v-scunthorpe-united,37,goal,Harry Sidwell,Eastleigh,Silverlake Stadium
2026-08-22-eastleigh-v-scunthorpe-united,51,goal,Alfie Beestin,Scunthorpe United,Silverlake Stadium
2026-08-22-eastleigh-v-scunthorpe-united,55,goal,Aaron Blair,Eastleigh,Silverlake Stadium
2026-08-22-eastleigh-v-scunthorpe-united,71,goal,James Gale,Scunthorpe United,Silverlake Stadium
2026-08-22-eastleigh-v-scunthorpe-united,73,goal,Josh Lundstram,Eastleigh,Silverlake Stadium
2026-08-22-empoli-v-cremonese,16,yellow,Jari Vandeputte,Cremonese,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,21,goal,Stiven Shpendi,Empoli,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,45,yellow,Matteo Bianchetti,Cremonese,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,59,red,Joseph Ceesay,Empoli,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,85,yellow,Federico Bonazzoli,Cremonese,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,90,yellow,Bogdan Popov,Empoli,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-empoli-v-cremonese,90,yellow,Guido Pagliuca,Empoli,Stadio Carlo Castellani – Computer Gross Arena
2026-08-22-everton-v-crystal-palace,30,yellow,Daichi Kamada,Crystal Palace,Hill Dickinson Stadium
2026-08-22-everton-v-crystal-palace,42,goal,Kiernan Dewsbury-Hall,Everton,Hill Dickinson Stadium
2026-08-22-everton-v-crystal-palace,53,goal,Thierno Barry,Everton,Hill Dickinson Stadium
2026-08-22-exeter-city-v-accrington-stanley,2,goal,Jack Fitzwater,Exeter City,St James Park
2026-08-22-exeter-city-v-accrington-stanley,13,goal,Gwion Edwards,Exeter City,St James Park
2026-08-22-exeter-city-v-accrington-stanley,45,yellow,Josh Woods,Accrington Stanley,St James Park
2026-08-22-exeter-city-v-accrington-stanley,48,yellow,Jayden Wareham,Exeter City,St James Park
2026-08-22-exeter-city-v-accrington-stanley,55,yellow,Vincent Harper,Exeter City,St James Park
2026-08-22-exeter-city-v-accrington-stanley,68,yellow,Jack Fitzwater,Exeter City,St James Park
2026-08-22-exeter-city-v-accrington-stanley,85,yellow,Tom Moore,Accrington Stanley,St James Park
2026-08-22-fc-halifax-town-v-tamworth,17,yellow,Will Hugill,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,18,goal,Conor Carty,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,21,yellow,Luke Fairlamb,Tamworth,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,23,yellow,Cody Johnson,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,42,goal,Zak Gilsenan,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,45,goal,Zak Gilsenan,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,49,goal,Ben Tollitt,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,74,yellow,Arian Allen,FC Halifax Town,The Shay Stadium
2026-08-22-fc-halifax-town-v-tamworth,76,goal,TJ Bramble,Tamworth,The Shay Stadium
2026-08-22-fleetwood-town-v-gillingham,30,yellow,Rhys Bennett,Fleetwood Town,Highbury Stadium
2026-08-22-fleetwood-town-v-gillingham,41,yellow,Kadeem Harris,Gillingham,Highbury Stadium
2026-08-22-fleetwood-town-v-gillingham,58,yellow,James Brophy,Gillingham,Highbury Stadium
2026-08-22-folkestone-invicta-v-chelmsford,45,goal,Leo Sery,Chelmsford,The Alcaline Stadium
2026-08-22-folkestone-invicta-v-chelmsford,49,goal,Joe Pigott,Folkestone Invicta,The Alcaline Stadium
2026-08-22-genoa-v-napoli,54,yellow,Matteo Politano,Napoli,Stadio Comunale Luigi Ferraris
2026-08-22-genoa-v-napoli,82,goal,Kevin De Bruyne,Napoli,Stadio Comunale Luigi Ferraris
2026-08-22-genoa-v-napoli,85,yellow,Stefano Sabelli,Genoa,Stadio Comunale Luigi Ferraris
2026-08-22-genoa-v-napoli,85,yellow,Leo Østigard,Genoa,Stadio Comunale Luigi Ferraris
2026-08-22-genoa-v-napoli,87,goal,Antonio Vergara,Napoli,Stadio Comunale Luigi Ferraris
2026-08-22-harborough-town-fc-v-darlington,9,goal,Connor Kennedy,Harborough Town FC,Bowden Park
2026-08-22-harborough-town-fc-v-darlington,35,goal,Dylan Stephenson,Darlington,Bowden Park
2026-08-22-harborough-town-fc-v-darlington,39,goal,Patrick McLaughlin,Darlington,Bowden Park
2026-08-22-harborough-town-fc-v-darlington,57,goal,Britt Assombalonga,Harborough Town FC,Bowden Park
2026-08-22-harborough-town-fc-v-darlington,90,goal,Michael Jacobs,Harborough Town FC,Bowden Park
2026-08-22-harborough-town-fc-v-darlington,90,goal,Callum Powell,Harborough Town FC,Bowden Park
2026-08-22-harrogate-town-v-barrow,15,goal,Ethan Bristow,Harrogate Town,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,35,own_goal,Cathal Heffernan,Barrow,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,42,yellow,Bailey Hobson,Harrogate Town,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,57,yellow,George Walker,Barrow,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,64,yellow,Lucas Barnes,Harrogate Town,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,85,goal,Cathal Heffernan,Harrogate Town,Marcy Fitness Stadium
2026-08-22-harrogate-town-v-barrow,90,goal,Innes Cameron,Barrow,Marcy Fitness Stadium
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,18,goal,Jason Bahamboula,HFX Wanderers FC,Wanderers Grounds
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,45,yellow,Thierno Bah,Vancouver FC,Wanderers Grounds
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,57,yellow,Paris Gee,Vancouver FC,Wanderers Grounds
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,72,yellow,Marcello Polisi,Vancouver FC,Wanderers Grounds
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,78,yellow,Lorenzo Callegari,HFX Wanderers FC,Wanderers Grounds
2026-08-22-hfx-wanderers-fc-v-vancouver-fc,83,yellow,Lucas Olguin,HFX Wanderers FC,Wanderers Grounds
2026-08-22-hull-city-v-manchester-united,17,goal,Semi Ajayi,Hull City,MKM Stadium
2026-08-22-hull-city-v-manchester-united,34,yellow,Patrick Dorgu,Manchester United,MKM Stadium
2026-08-22-hull-city-v-manchester-united,38,goal,Nobel Mendy,Hull City,MKM Stadium
2026-08-22-hull-city-v-manchester-united,42,yellow,Matt Crooks,Hull City,MKM Stadium
2026-08-22-hull-city-v-manchester-united,90,yellow,Liam Millar,Hull City,MKM Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,32,goal,Bruno Rendón,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,46,sub_off,Brandon Dayes,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,46,sub_on,Manny Perez,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,59,goal,Kyle Adams,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,61,goal,Jack Blake,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,63,sub_off,Ray Serrano,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,63,sub_on,Tola Showunmi,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,68,sub_off,Joe Hafferty,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,68,sub_off,Edward Kizza,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,68,sub_on,Makel Rasheed,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,68,sub_on,Loïc Mesanvi,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,69,yellow,Kyle Adams,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,73,sub_off,Jake Morris,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,73,sub_on,Jansen Wilson,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,80,sub_off,Bruno Rendón,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,80,sub_on,Malik Henry-Scott,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,83,sub_off,Quenzi Huerman,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,83,sub_off,Zachary Duncan,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,83,sub_on,Mukwelle Akale,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,83,sub_on,Evan Davila,Louisville City FC,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,90,sub_off,Jack Blake,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-indy-eleven-v-louisville-city-fc,90,sub_on,Hesron Barry,Indy Eleven,Michael A. Carroll Stadium
2026-08-22-ipswich-town-v-sunderland,24,goal,Emersonn,Ipswich Town,Portman Road
2026-08-22-ipswich-town-v-sunderland,36,yellow,Daniel Ballard,Sunderland,Portman Road
2026-08-22-ipswich-town-v-sunderland,39,goal,Nilson Angulo,Sunderland,Portman Road
2026-08-22-ipswich-town-v-sunderland,55,yellow,Nilson Angulo,Sunderland,Portman Road
2026-08-22-ipswich-town-v-sunderland,63,yellow,Luke O'Nien,Sunderland,Portman Road
2026-08-22-ipswich-town-v-sunderland,90,goal,Jack Clarke,Ipswich Town,Portman Road
2026-08-22-levski-sofia-v-spartak-varna,8,goal,Armstrong Oko-Flex,Levski Sofia,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,15,goal,Juan Perea,Levski Sofia,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,49,yellow,Ricardo Sousa,Spartak Varna,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,60,goal,David Kusso,Levski Sofia,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,64,goal,Armstrong Oko-Flex,Levski Sofia,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,79,red,Vasco Oliveira,Spartak Varna,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,87,goal,Stivan Stoyanchov,Levski Sofia,Georgi Asparuhov
2026-08-22-levski-sofia-v-spartak-varna,90,goal,Adrian Raychev,Levski Sofia,Georgi Asparuhov
2026-08-22-lexington-sc-v-las-vegas-lights-fc,16,yellow,Phillip Goodrum,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,37,yellow,Benjamin Ofeimu,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,51,goal,Nicolas Firmino,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,54,goal,Marcus Epps,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,57,sub_off,Benjamin Ofeimu,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,57,sub_off,Carson Locker,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,57,sub_on,Nate Jones,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,57,sub_on,Patrick Leal,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,67,sub_off,Christian Pinzón,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,67,sub_off,Marc Ybarra,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,67,sub_on,Manuel Arteaga,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,67,sub_on,Abraham Okyere,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,76,sub_off,Nicolas Firmino,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,76,sub_on,Malcolm Fry,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,78,yellow,Johnny Rodriguez,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,83,yellow,Oliver Semmle,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,85,sub_off,Themi Antonoglou,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,85,sub_on,Blake Pope,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,87,yellow,Malcolm Fry,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,88,yellow,Javain Brown,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,90,sub_off,Phillip Goodrum,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,90,sub_off,Marcus Epps,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,90,sub_on,Andrew Caborn,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,90,sub_on,Milo Yosef,Lexington SC,Lexington SC Stadium
2026-08-22-lexington-sc-v-las-vegas-lights-fc,90,yellow,Nykolas Sessock,Las Vegas Lights FC,Lexington SC Stadium
2026-08-22-lincoln-city-v-portsmouth,7,goal,Ryan Kavuma-McQueen,Portsmouth,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,16,goal,Adrian Segecic,Portsmouth,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,32,goal,Reeco Hackett,Lincoln City,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,34,yellow,Freddie Draper,Lincoln City,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,55,yellow,Rocco Shein,Portsmouth,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,68,yellow,Tom Bayliss,Lincoln City,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,69,goal,Ebou Adams,Portsmouth,LNER Stadium
2026-08-22-lincoln-city-v-portsmouth,71,yellow,Thomas Hamer,Lincoln City,LNER Stadium
2026-08-22-livingston-v-dunfermline-athletic,7,yellow,Besir Iseni,Livingston,Home of the Set Fare Arena
2026-08-22-livingston-v-dunfermline-athletic,45,goal,Bradly van Hoeven,Livingston,Home of the Set Fare Arena
2026-08-22-livingston-v-dunfermline-athletic,52,yellow,Emmanuel Danso,Livingston,Home of the Set Fare Arena
2026-08-22-livingston-v-dunfermline-athletic,90,goal,Robbie Muirhead,Livingston,Home of the Set Fare Arena
2026-08-22-luton-town-v-notts-county,31,yellow,Luka Smyth,Notts County,Kenilworth Road
2026-08-22-luton-town-v-notts-county,32,yellow,George Johnston,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,39,yellow,Scott Robertson,Notts County,Kenilworth Road
2026-08-22-luton-town-v-notts-county,42,goal,Nahki Wells,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,45,goal,Callum Roberts,Notts County,Kenilworth Road
2026-08-22-luton-town-v-notts-county,45,yellow,Kal Naismith,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,47,yellow,Kasey Palmer,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,56,yellow,Nahki Wells,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,61,goal,Oliver Cooper,Notts County,Kenilworth Road
2026-08-22-luton-town-v-notts-county,68,goal,Callum Marshall,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,90,yellow,Liam Walsh,Luton Town,Kenilworth Road
2026-08-22-luton-town-v-notts-county,90,yellow,Hindolo Mustapha,Notts County,Kenilworth Road
2026-08-22-midsund-v-molde,22,goal,Trent Koné-Doherty,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,24,goal,Niklas Ødegård,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,31,own_goal,Runar Heggdal Stoelen,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,42,goal,Viktor Bender,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,44,goal,Trent Koné-Doherty,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,52,goal,Trent Koné-Doherty,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,53,goal,Eirik Haugan,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,59,goal,Eirik Haugan,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,63,goal,Eirik Hestad,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,78,goal,Eirik Hestad,Molde,Midsund Stadion
2026-08-22-midsund-v-molde,90,goal,Viktor Bender,Molde,Midsund Stadion
2026-08-22-millwall-v-norwich-city,18,goal,Taïryk Arconte,Millwall,The Den
2026-08-22-millwall-v-norwich-city,25,yellow,José Córdoba,Norwich City,The Den
2026-08-22-millwall-v-norwich-city,37,yellow,Harry Darling,Norwich City,The Den
2026-08-22-millwall-v-norwich-city,40,yellow,Jenson Metcalfe,Millwall,The Den
2026-08-22-millwall-v-norwich-city,58,goal,Taïryk Arconte,Millwall,The Den
2026-08-22-millwall-v-norwich-city,64,second_yellow,José Córdoba,Norwich City,The Den
2026-08-22-millwall-v-norwich-city,84,goal,Luke Cundle,Millwall,The Den
2026-08-22-milton-keynes-dons-v-huddersfield-town,9,goal,Joe Taylor,Huddersfield Town,Stadium MK
2026-08-22-milton-keynes-dons-v-huddersfield-town,54,goal,Aaron Collins,Milton Keynes Dons,Stadium MK
2026-08-22-milton-keynes-dons-v-huddersfield-town,61,yellow,Aaron Collins,Milton Keynes Dons,Stadium MK
2026-08-22-milton-keynes-dons-v-huddersfield-town,80,yellow,Bojan Radulovic,Huddersfield Town,Stadium MK
2026-08-22-milton-keynes-dons-v-huddersfield-town,82,yellow,David Kasumu,Huddersfield Town,Stadium MK
2026-08-22-montrose-v-east-kilbride,19,yellow,Darragh O'Connor,East Kilbride,Links Park
2026-08-22-montrose-v-east-kilbride,35,yellow,Harry Craig,Montrose,Links Park
2026-08-22-montrose-v-east-kilbride,36,goal,Gary Oliver,Montrose,Links Park
2026-08-22-montrose-v-east-kilbride,41,goal,Gary Oliver,Montrose,Links Park
2026-08-22-montrose-v-east-kilbride,61,goal,Harry Craig,Montrose,Links Park
2026-08-22-montrose-v-east-kilbride,67,yellow,Rhys Armstrong,East Kilbride,Links Park
2026-08-22-montrose-v-east-kilbride,68,yellow,Kieran Freeman,Montrose,Links Park
2026-08-22-montrose-v-east-kilbride,69,yellow,Keir Bertie,Montrose,Links Park
2026-08-22-peterborough-united-v-mansfield-town,50,goal,Ben Woods,Peterborough United,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,54,yellow,Brandon Khela,Peterborough United,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,60,goal,Michael Smith,Mansfield Town,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,66,yellow,Carl Johnston,Peterborough United,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,79,yellow,Rhys Oates,Mansfield Town,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,87,yellow,Ryan Sweeney,Mansfield Town,Weston Homes Stadium
2026-08-22-peterborough-united-v-mansfield-town,90,goal,Harry Leonard,Peterborough United,Weston Homes Stadium
2026-08-22-port-vale-v-tranmere-rovers,5,yellow,Kyle Dempsey,Port Vale,Vale Park
2026-08-22-port-vale-v-tranmere-rovers,18,goal,George Byers,Port Vale,Vale Park
